user_id,CHURN
844c6751ba6b52e4aecdcd956fdb767e4a1a34eb,0
24ede65cf7aa36bbb9cc49932349a798d444657c,0
fb1440b9ca65e3a96c8805318ce97a05566be1e4,0
70aa06a8f6d1411c792669ff7770fe114a974c9e,0
9dd1e28babe13bd9eb51a6a9303ddb1e5d57e4dc,0
82b20d860ef359316c87c27875b5db33715303c6,0
d628182ac2d7b00ff194619d7bad4d839c3de310,0
e5dbe0ddb95495d4fdf5c148abf5322cca35ad1e,0
72253ab4f23f647b4d572a8e93e80d281cb83c15,0
02d5e0b09e0bfbc2918a6ec5643470fb6f72acea,0
848a8631d8479e57b036d63740debc1218c7a12d,0
a8bd1e954399114bbffacc0aad029308691e1c15,0
ef713f4362c4f1eb517b76fad74e8be296d9589f,0
d9104380b16ec994ca153707219ae7144558312e,0
c6c92618a04f8a3b5b3bc2611218d7b76139af99,0
c9b76e223f33e0e1ef77acf7669f304d7395e748,0
a928e6e6abd92557e98ecc8532421e3bd6badd8b,0
1531fa6aae12aae46a11d448352f94c4beeea6c4,0
9a0b4e4c114bae127d3b2818437292729563d087,0
bd7e854b3e744b3894e7f2ad453eb1d4f0f34f6b,0
8515de0847bb355eec2fb415ff14ede74fcb9646,0
fd37cfe48453858782f2fe574d118f33c15db980,0
785d02c47f4b657fe7ad5b2d10f3cd4f692f44a6,0
a0a342149bc032ea4fd54621310f401b59841338,0
c667bf78c84d1ce012e95097b687a5bfbf6a21b6,0
fdb8badcc480d400dd6d241fbc27462777b61e86,0
55ee40b4672d29758ca0a5298c6e85a13b0f231b,0
8ea19b935d3196ca1058a9204423825c71e77ca4,0
cab295831f273a5b6aa186507da62af520ab7b18,0
475172c741f6d81e086f93cc7901a5fb622a0569,0
b9d8e8bb92e9a05e645527836f969a688775d780,0
70f8b6acadcdb106fbf92fb99e1643d4fa6d707e,0
ee4df37182c405584afc96323b89718fec0ee5aa,0
89d7d9775f2c6a1068923a36447c381434aa6570,0
ee6c90557f25e9569eb668819ea7eb3f39d609cd,0
d62853a9689670bf0317e5b976ee50baa49e2bca,0
dcb9db7c48fdb0d3887de6598718a6f59e6c5335,0
c353db0b095188bfec7dd7db1d7b67908da175ba,0
0e4d76b2bd9a867fb0a02115a01f383a6e6d0e5b,0
ed21c109c8a7e8c660bd3014bd85ad186047b6cb,0
aba57743d35f41085c3ddca416d26d820e3bd35d,0
7317cc2690c0cbbfd8a927bc6f19683a0f550322,0
45f646d9ff56efb16132ec5c99d24eb7de6c2e3b,0
189abf45f00d21d0ea83d4abb4d2100ffe291987,0
1af877118b2c3d909c9c53cd55d881a4d7148bfe,0
99eda7f1a7bb688a8b813c4a2eb5cf26f381226d,0
93df92a2219f433260ce293b8beb1287e77f3359,0
d2f3b0b38c0b10a1aa5525815ffe6849e4dc8213,0
7d6b27fd979ae02102194444983c2ba7785cdd31,0
764d9a6e5865978f3c4276d255455de9c7b10540,0
c14f1927d91971decd2ca435eff371344b3ae83e,0
5fc56d47201fb27fcdd2eb03cfe97dc1ea2eb291,0
4e466d0cb14acb17eba78d8eb148c6318d8a2c24,0
33759060bccbe7f2edf1738faef90fd97df7b528,0
bc292b56cee6a9292a436e41b9b27f6e858ee40d,0
00983f705aa6bd848217e2cbbe63b5e228b16b39,0
13f5cfad2a2eb7ddf829a009d4dbb0b6bf984c5b,0
70f734d03cd6637b6b2a25108563d6d2df66c496,0
8597289c65a70d264268702c8047f34013c86066,0
a030fe32822620cf6c0eee2d28701867888dc3de,0
b3c9927c7d8899bdd24808bfc4de495eb8c7dd01,0
a9e3e781b0a46036b152bbb30c19da5b0c1480a7,0
8603863e28d2d77504de005d65b285a877bbabb3,0
e2a7564753e7ca7156608ef468e2a6e869fa4614,0
34ed360e37315558e490c34dbad4e0bfcb5eecf7,0
c9fdead7593ddac0953a14ed0df9e2e11a977cb5,0
249f8d72924ee6cd234bfd45f6f2bd2a6f431db8,0
4ba68b9e82bf60316722ad73106c81083293eb1f,0
ca86bfbf9a32db68024eaf5be496580bd93c5183,0
3967b29c7410adff7ff3041657e61de3ed1b65ee,0
c0683cbdc22b0d067fc2b32ef07a04eb0d658528,0
b2ab8adaf91341e5e00c0ab6ca9b55ab903db64a,0
2a5eaccc6f5c1097c790db81fa7101e6d0743033,0
d754c900a0ca2c75f7d2818f0bae6e0f4d3ddd9a,0
c5df5c0dcaccf3a65fbcfd53c37d794a588b0d73,0
4d6b943b3d1c00cdebbd77971ec4532b5808bf5f,0
a3202c89b9507ead97a2762a142a3ecbf8dadcdf,0
d89e3676c418bdaa54ac44295715e03a320912d1,0
8ec17ca49aa70c0420a3462581b5e65301cbe360,0
57f0be51665666fe29d9affee88cd2c04b996c04,0
59e1921700f7139985ededcbea9e33dc7dbd2b56,0
43f6ecbb9871b1fb7fb6e844f38cfa268be8cf54,0
a11d77796e875ab5f259ac24f9403c82048301b3,0
9fbce7f04a60a100e781c1eed3771de39aa9c396,0
029f30f6c78d6c4608303131edeb6857990350f2,0
b8972747fbb580c8a5772a4a10d48ffe53b862ac,0
394a8499d0093d1c864d43aa8bc5b9093aaf34ef,0
828c8269d486225bc0186c40a2ea68b7b82deb89,0
b773a91a24bdf32c5a059ac1775c78669209a573,0
a1fc14e8877fd3d9c85d2328b6d749201fd78635,0
f336b591ea7e4b49630b70dba91efaf7dedca815,0
6f42ab5e43c114df8f6e057f58a957ad2afdb5d4,0
1876315618af19f942cbf1e29389f0c76e4e4ba7,0
ba6a421f44a174fdee05246f7b85a827e6056791,0
d84de1e884c7bd7e627664eb828f24295639445f,0
7cb329a186ae70959e36dbeb94a5fbb6d0dd24d0,0
01ab33e72befedb687146a3c30ea5618bc2e1a51,0
36c4119b6d01d0425198543cc5d8ebdac1297179,0
87da143ce27e08725ca4e047b1ed6481f0e9e514,0
3aacffa3b288b3253bf1103493281425be9ebcd6,0
a9e03383a1ef1fec30d2feae28b512e0f10dec2b,0
080b6859eae680b5ff660825a5e102bca9919ad4,0
88cc5254a17d3cd5a429bd9144f297130200044a,0
0dcd80fd1ed002d2f12412873e844a6deef5e070,0
bcfff55e3b9da832322927cebd145fcc8e95bfe7,0
ae17056bd8ea7c2ccff59c77f11a36c5f482a621,0
5b4284f2a2d7bd0bc22cc890cf57da500776f88d,0
7de7d490c25f9bf5d4ac727a3901b62f76ce4fd7,0
ac07d28ffabdffb2f62816af87b2152cd1a1f982,0
fa8b1e0b85559cbaab3f9f7f212b6ac042937bf0,0
f3f7bf0cfed877ba71960d61593a1f4e4d3d662d,0
4adaff71fe2d228a3b5903daef471e6b7dcba2fa,0
06202595ae1f63e34a5e169e2e256bcaa806bde8,0
0937a4103026fef6cfeca7b049ed6a77590433e5,0
410fbb1cb4555645c45919096c8de69bccf5b56a,0
52c576c7ba16f85ea7c3b93bbfc713883d6c1f92,0
4abc702271fee004ae2401c8f307d84bbf45c10a,0
93a685b07cbe435a56cd78bb0a9ff90c6a85220e,0
37522a1706527894bbd727abaffde4ba98dc535b,0
f3907638591a15a5f33f3e13677c20a9c6b68cf1,0
b05f5da10d22d04cdd1d0877deca585ba71512e9,0
0612897d325728fd44d2a5ae34a1544431594cd7,0
c6bf66c3af7eee16beca263fe0c40d75c4e1d5b5,0
ef975862f953739768ffb0281352660c16e9ee17,0
56ea5f21be9055fe49e88b0a942e27af9bffb378,0
1cb8b79beda9f0c889eaf3b2194fef2f01cc6a31,0
e406a03aa4ce16646f7ceb55b24eb5e63312fbdf,0
5a30168f3b460b7db5210c5dd02787768abfb76c,0
4b8b17f47f80ae7b98283bd6a6c9a20771f620e0,0
efb5512615c6a27bc059cf25f7ba85bad8697eff,0
f1631f34245b06a0443db39f866153d2c1ac7eff,0
465fff5781ec053c8ee03a7d9694906881b72872,0
1f347a17578c19f3b20cd922da804e509a008669,0
f11afbd1c27269b071cc43730ae7a09eb00d7274,0
d37d31517d7e64dbf6411ade3fc96ae0f2ec5e51,0
bd413509751a1efd4cbc608cfb7bbeaa4a2ced11,0
3fc28591f34ad8f8cf961555eb342fd1a60288e6,0
8dd1db7623d4b03901d3d14159ffa0f19899c01d,0
f4502c280acc0e7047bceb423adfcc65c62033e4,0
6a11c358fc598657914c7ed6fb1a09b047df4e6c,0
aceaffda4c9e7fd3cbdc9553d984018aecf9d23a,0
b31246b6a30b34d63643a3acdd603cf9ffeef400,0
fc1ae30337bcf583e84d005bb3a9e9703341dfc7,0
c3863ebd7ec6404bc1259ad1f97f54577f38bd2a,0
46b2e543ca395c7456b564c4070d614cc0368335,0
f77eeaef789e18feeff880a7da1cfa6dd99a6459,0
46cb04f31af55e5c13754a38670e35c5c85902c5,0
276abb1e2e5d9d7b00ee337a5191c9191235e907,0
15f3f9b7b437a886862aaaa5ce70be33d2478e6e,0
d0fdfccf542d5822e378f79020cf83d654613869,0
e73e81cefc2d652dc35cf3ba209b8cbac0108a17,0
80f89d715a83a0cdb38a7f029143c9a91e25af6d,0
01abd2cde7b1f3eb3f26c1236434ec6c6e04fda3,0
7f7e5e6cec8845ae13af14b49e0d80ed9d2a7750,0
e0b294b68cd1140981ff14e71bdd74a90f05a00b,0
b4d7c3ec2c93d74b6c3461e1a6ff0780ddc72f44,0
d0eba769ff4f0e924811d3e4f4d8cb4c53cc84c6,0
8d27c75c0737fdd8636932bc1a624a22979173f3,0
d328756af9185fd36f92486f8fd0d9bf4619c8ca,0
f6502ce2fa2d78c98adafd7ba44ab85e7e912cff,0
7fcafb4ab26335cf3e86ae6dc07ebc63ad36aea8,0
77b427d6ef2587014f417f827d9e1b39acecc996,0
43eeb5816b17b1508edd3f862d4e55e6471b643b,0
1d32b89eaeb7de11c87b1f73c634fcfa01e58004,0
31fa57c7b5e9d4f44b2c075932e450c34245e864,0
bd3320ccbbb324e22d80d914a2ac76cf18522ec8,0
548c0fdf656ec917d8490724f90bb2e9e677570a,0
fe7d37d20fcd9acdf21aeb6e7b9166d91713944d,0
37bad7ed6e7505f05cdab4725e95ca9810016b26,0
39bee5614430965e7b6815c64e5765b3b4e715f1,0
f2a30f42051e0be20fa8a53f9b536606e426d107,0
6c6574419d4867df972f9fde820675c2cb71062e,0
1f028ddcb2e2c0492d09a02465ba1788de837b8a,0
e2e2209edb17ca003de2a381cc3ae1a0a15fbfb0,0
30ddadf3749c50b6bd7457f1e1f18d05d6608138,0
bae0f5e1893135da21d2b563c132f3adff1a5ebf,0
ffbcedab52787a2b00a71a887f5e987e71e338cf,0
9b5b42a8638a7689ef4ee2d4e50131d4a187d653,0
e36a3a7d075f425db98269d305cf263f75ae52b5,0
21a95cb278b68008906a40624859fa4fce8baa1b,0
9b672f111132cbffc79530f690405622fc95359c,0
69a69d165c4f7fcaee807fccf1faba18aebbfb7e,0
9f09e6785a691f56ef72368294bc6c3e7d945c74,0
8be4c44380d8475a90e782af81ffb9cf31664d86,0
c86bee132b610639d685732e4c474c2bc83d54af,0
28c62bb323a3ce792fdc0526f503cc0e2ed505d1,0
eabbdf7a991030df173c0d846dee43703f9ba94d,0
9ac3744bc50a113683df07c218d79e19c070d16d,0
db78ca7a368c8e89d2918f9d8e93c3c6c03969e4,0
e4a09d82cf5b53ddd1614cc8ed5cdbd32bd948ad,0
c2abf1d35f3eee19ba0ad2adf532d478966028ae,0
69cce832e66a3ba3d1979b6e593ca05ce53de7d8,0
7f7618c8ca0b2242d6435172d25fb96262a5cab4,0
a5b50d9ad3c86ae43dc9c06f0a98811b90350e88,0
b747c80035b7660b1c44f860daeba325f043fae2,0
21d9556bd5bf97e72fd3eda2a6c88851669f8dbf,0
192ac69ac37e551c32101f01c643d9da2a2f5a4a,0
84c6225d9bc7cc98209471e985b200b49d6f6bca,0
482b5970193c5ff13854e3b389f0cda63f9d81d7,0
bedac9142e6d7aabdbe59fe1ba597560374639ee,0
a396ef04f28ff7dce3dc8b13054799902638f53f,0
4cf2b96712c2a2860d0b154845791f2135a10ed9,0
04e69b866bc90307150d07caeeaa1b58705e7708,0
25fab045711559ac28f1cc5b9318c90074eb6dde,0
28251c565bca9392181180796a5d5a9e619d8656,0
7bda3b6e4ed973e1c5a7dd2163e3f7fe4dd51ebf,0
a0494870bf77a3ef02e2a9396cd00b35651e7159,0
78c8e076345765a8fd0a5d6d3bc5e939435882e4,0
7a0b675f93d085872da0a274a6951295f5bdfa00,0
4690064a07c04c5bd673a3b046b4b27c1a199c14,0
a0318db60ac461823adeb23c4aba8ff737b26fd1,0
c37d1229fdcd864b596610f49864a01dab993a03,0
a93a30e7cda208cb7b7df6e18c0d27f17c416c77,0
87a8509dd26f4b4ac5204b113d242b720e4d8c53,0
dfdaa9464632291682a0fe4171604e15cd4b3a7a,0
a56028ad73f7ad5608ddfd2c7c7634f3a20579db,0
4f1dcefd7c1dd85f4a063308057782a14b8b582c,0
4197a96479993852e212674cb831fcd9fe7c284e,0
d7e3561889be2e4cfd432095f8ef7f4579bc2a33,0
7edc6efc0adc5bc4679887623b01633d7b107631,0
4b468f5572a8ca8f038ce871112a194eaab13a2c,0
6c0cfa9219aadc801e26e880d48ac6c8aa6bcb97,0
2d53f362c49e51f119de353578ca26a465d00bd2,0
964ca8f4809304acb570a2c579028d7d7d437e3a,0
9a43da11a0db04a5e191117dd5ca5ebe20fae5fc,0
8327106760812972f524f40f7b6b87fb529228ae,0
2e4f25a70afc17531cc3f36d6235efc95f38bf24,0
9bd8320873f22947e2803872a82759278ee593f7,0
acd090a15a816cc596f7977b3a73fb2c917cea17,0
f8eac94472a98d1d58fefb922ee966b73104f895,0
9ba5b2e40a6753e74f11866ed0a3d2b68f9e262d,0
583f4e3e6a7f26ce17c2aa8fe62ff0ea6c801f7a,0
1782d2f04208bd732f7cb0c6a5a783d4c9dd1cd4,0
3d3772f6b67d791f67ea7b2644107cb117e72eb7,0
1683cf1ec5703fa93198e7da35f92d833223fb9e,0
8cbf2dd29075958a8591f9a367570b11bd4548cc,0
16fbe7192562d9b6475e14eed80fe9d47b146ef3,0
aceef9a73cd9f3417388e16acc01f887981aa410,0
2715bb0397082e058757f196aa1e875412e009af,0
e63c3e6d6ff40819a9f706900df2e5256056ff25,0
4d9e1d444ae734a128b0fdca6de9e6d9366dd372,0
d7f8aa88e7d8e3c63e93d1ff9ef91c46896bb98c,0
0c1bfa045be01d08f6924d2cbbe3685a595ba1a9,0
c497d880b4c81eeba2237a25e2a46cedc6527168,0
ba8f111dec889d2a2ea9eb6f1fce52d4281314d3,0
e4deeed40966227f116005d724392f2907cd354b,0
03b9e16c3c33e255376b91e4fa0c3acf2f6155f6,0
4862425ff73860fdf4974ed981696e62908250e6,0
811d609fcd307c13a427d6810ac653a41ce110e2,0
2a957141792ca17c306250b8cc7b28a4ff1f3fd9,0
2f0a4af757a7a8c7f7617a7113d3d3628b631cbc,0
8493ea154792d836acf57b6e06499b27c7273d61,0
cec5c5c2d5dda1f0c3bdf452d1042ad15e4b2ea5,0
8de86fdc12bd0de9529c377dc1d501ddf3597084,0
70fd02afbba308c705429dbed9434d50050c91e2,0
1f4f98718fc85f19a07e27fbd547c23d86608d08,0
9d8b1b96835e71a58b0ce26b1f5fb37957c038d7,0
d16b71c361cfdb9c6a1c65a090ce0d848a8a1e19,0
5cb6a668257a5a86e5ba5939e5736060bffcf9ef,0
b0543b1004f278f65768cbc38a9a17b82a9c1de5,0
ba0dab4ce1c6ae697830ba0cd13adefe90f75c2c,0
2b9f62093ac040730ee1ea7cb723f45564a77b90,0
4a0c8863b8849ae98fd9eca1b216a62ba06b811f,0
2f304d22243453df768891a3128f34201a359bea,0
cdd15cbf9972eb0ea33cafb5c8e0070c23e16aab,0
68c69736a0415e5e47e95c5c7ee74f1974d727af,0
6e7642ae1eb049ccc1e1a3de7a778aec6094dddd,0
1fff829ca644543ee00de87810ca6f4459f1c728,0
a5b966388b5a46bde5cf5dbe731cc7925d1c1262,0
ad9381b9399a5eea478431fba7ac565f85f1f8fe,0
961180d9bbc1b141040125bae99c79e8c69fd36e,0
5ce04690e7ebe25ce814463418bef75ca8f53ddb,0
d210199d70a299f6329bb676660c0d78aa960279,0
f5fe29ee3d0c59c45d6d63573d90fc457ddcd655,0
abd0c67669e1672af30352233f31a11cc1a92c66,0
2614c8cacdeb5f5f576df66d3796735ff51c49f1,0
94375ed43a60905d7272eb41858788a2e2470096,0
ba8fd64607c3c01e57456b78b3f7a51c8d99bed2,0
e5ab5daa878977866193850eb40c14b6eda10080,0
ba926df93cb53489195ce06475d4cb8c21bd312b,0
2885a6d9c542700055f14052d2d5e26a42e6945a,0
d0a7f6814ec973a5f3cf992fa4e4ebbf54122b42,0
ce83430a254a5b577804507c8782fb454ec0831d,0
bee5c7d49c590c7eb0ee625a4252cb2ce1cfb202,0
f74e984876bc9f7262d3db2d406d172d537f4dc1,0
f819591f61b9eeb65c5dfc947e4b0b5e2f82b1b2,0
247731d3fdb522d17ac907209a68e9dd01c74c5d,0
982ec7b8630af4c8af455ef080601b2671a260e1,0
2d28ee1ad8f659dc3158debdb7d3ae92a1462803,0
768b338e3516d042b4f3fa00516d9edbb6218787,0
6dfb63fd922aaec132964e9d318f8cff27adf2b5,0
5a3c13f9bfdb5183e473e8489b4a6abcbcc0dd12,0
7a6f9fde845f5aa69173683af565ea21263d08ea,0
0d8a8034031c8b66dd852d89ff0986710db3f464,0
dbb5ceea9311d3c7d9ed37f740661be6cee98974,0
e2ad93a0418dcc0b902f9c4f43dcf6589a3855d8,0
e037a53d5d77a4a334ce4e22de06504da28ac2fb,0
240e768c3e2daa66c5a722622fe1ed07c6fd11eb,0
ea0745a49f8b0024367e6db83a1ba13bcf1c9ada,0
80abc4f7d4c130e34d59ca11d68788b1dfeb2760,0
99e633450b16b4e37a81014593780763655a98e4,0
48a4d967c062dbec46e3b38771936a3eff192767,0
30946f0d9fa3c4c88c193d635338569ffd0d662a,0
56494c863f297b3781e22414eb3a8c6834c77af9,0
80979755520147dcf67fbe3dc7d48504862150fc,0
1776a02e6431cd7f6f66c80ac31c791acfee8d5c,0
7d67759bf87fb5377108a94d1f4526ff77008795,0
41c9ddd863e0ac7cd73f66d74e2e0c17879e7861,0
7a950cdf7c9de71a7bfaaeb788b92002e2c3de01,0
6aecfcf65f5c7854ffa25d734c14480728df59fa,0
7527f5798fa3cfcfcfb1446041e9fb7a7c8424a0,0
821f86d3f0b6ba94af54910d78e3175434608b17,0
dacdf42f3c7c5b26e8d4302b24b0c8085bd5928d,0
b6b48bc87eaf9913139f9b17f382efed463f6707,0
e47ce4c4513f96b2420024ccf62c65eb7bb0811a,0
9cdd68cd35730257562a63545b74ed140a982e16,0
3caa591e15b4851e73758a48ca48c6bbea4bc369,0
3d3464a345ceb5af3e8f552eb2cb4b07c7273fa2,0
fed23c0c853bd5d65f895130ced3de6614c76670,0
68eea64c40214fed63f838bd845b58a257348550,0
29fd3c71e3e0d59de441d7e951bb6f5452327a5a,0
dbc30b27caee9f41bb2ed1f052c306e465da8b0e,0
8c3590455c8dd47216d1641053efa6a1e394669b,0
5d501038e162420e54ddc0cf14383e8081d6a67f,0
4c46cffe8351e0e80eccd617871a2a956609360a,0
be6aaec09f408e021bad7d571d6a2cda4f9b971a,0
5b84a4e15ea92a977e14a74631f4435f74dc8934,0
9cf927cd29f5ffc299e8925939d6eee4f2a859c0,0
720d21c6603ea786dad8252f698e2b012810e3ca,0
e6e01ac8bf246b158587822d84e54d6501358982,0
d0f474b8a82af0a5dc342037126eaf09e5613887,0
4346ccfe148f88396c68a54d0a127370410853a2,0
3158eaabd52f5e821b37af976bd508100fde902a,0
6e7ffd214683d54f268f0e020017e8d5c0e2b923,0
e0cb5ee05402774221771de6427101439a4b9b3b,0
4076b423ca1e3b2698ec7204fa65770cb0f8f86b,0
3164f7bdec201a276451eacdd8be1fa7a878c9fe,0
73e4a56fd46493a12ec8f02476cb744fe8fe8de8,0
0cc88307998f6214c18ba40682aea62a70b59563,0
ea0258d2ed0cf79dce2acbe946302b2ce4d719bf,0
9b47c50db12330f1327b3590068a3469a732a794,0
753d46130c724081568cca14b15d1f0390db0894,0
d030fed3a3500de01c91f40a3a3da2dd15d955fe,0
62d14ed943254efd64101ceeb27231bc7de5654c,0
418e3f75f02edde1daeae69a934a393483b57508,0
eea9f42b385a8b0aafc04d0899bff9e379699569,0
41d60585ddc6c930f423831084c4f9c0541c5618,0
239edf1c11ea1517d8ec3743981876b11e29dfb8,0
abb7d18dd7711a8b205fb0fdf2cb8c3557c2e52d,0
1a999912df555dce9f71f3adf713670b10801371,0
b615c990655303d3c9fb22a2f87b811dc28383f1,0
9c7e20c15335a2f8b55a354fd18d26af1d494e8c,0
4ae5666e8f3949d87f7d1d304ae9e50677cbed88,0
e98df93f5229d24f004f9d20faf0f8e65aee399b,0
f0b3b43f5565a466487b25c7a8b4093f1c5e5da3,0
363893ab055777cd4dadbd2def6f949aca684983,0
cd9001644e4726762939a922962cb04d1908778c,0
71d4b0f551453245b8bfa53878eb68d0a2a8bcd8,0
63b0c0c517b08f076fc318a49c861d9b4aa40584,0
7207915a4aa9f5a15cdc45ad7ed49e1b12423af3,0
40072a0f41f25ae19391e3dcb6d143bcaa8253f3,0
48f237955e02a27735d97d53eba0e95cf909b714,0
c8fa8f60c1226a5547d085499c6354aa1a5cb2aa,0
65228e93a1e50a45ee4d5aa36d56627870e6ecb2,0
6b79e8f2df9176bcb1ddc9b0de60847ad3ccbbf4,0
a1bb347f1acffc297f0a4d96db4a02316dc7a27e,0
7e3c8fb87714572ada204b6c5b082e7f555e984e,0
2ea2f71b8c268a115314daefc9d539df7fb6fd82,0
6a803e93e8b36e7d5b0636e1998af1b82a9fbbfe,0
8e29c9a753f7ce48402a6463f0830204195f92d9,0
988171b142f8a96bf8a6ba777e1b31983a9fbd8d,0
4fd5737d1bc82799b280724fbf7f3e2dd597fd0d,0
34f872bb1af45f045b667c795ff653fec080cb1a,0
cb088b07cf3d2d16e435e3f63f2d10292197b67c,0
35d157a6180649023e7fadb711377968d3d327d6,0
b05a4de62370a16167ab29560c34b9f78ebc982e,0
de45a1e0e26ac70e6a8f8926db4d9006c58cccfa,0
10cad32cc817b13e662c76e77453cc37045f0220,0
c59840a4a44f7fa3277d53064bf45396a5996bac,0
ad56b0939779c1fa4112b633e93b637b4ee79261,0
7c12c0ed58c488e71bdcb18cfb8ee7baf57acea5,0
038607560bc5ee4c81ef1463770841f55369d6a6,0
333d0c010c7a1719f86d95611914a02dc0849afe,0
9954707b1ce0e1906177f4f818f22b50c41ad845,0
c5743836d3ff171a30a00c9ea81ee510e3ede20c,0
e95f5444824795e7c82ad64097c4aaeaf8247f35,0
2160ecae0c106b3d964945ba82e7f1eb24b46c32,0
f4de72349acf0d20b4ffb0977ac7e281fcbd3f4a,0
84acb147eaf1bab88fc429b08eac9fb0dbfd0cef,0
40864141bba7a00454343f95ea752646d1a5ca85,0
08ecc1364b7a388611b4c6b90b283d6c3eda769b,0
1ba437cfd25363a9be1fcbed0b9dc589cd380ca4,0
1ad4619749e2d261a3adb16293509aae45f69e5b,0
feb277f547f2ae8a46f89ee9e7a289e43bed2349,0
d77c28c1eaaba77bfcc427d0aef3cc3b7a405159,0
b843cbeba53ed1c9be55401d9861dcf5036092a2,0
fce4d73966cdc1d0a5c7e684cf1a59f2e3e0d199,0
4a7b24cf8d73f0c41a5d3e3488cef6a6c050bed7,0
6b76c2457bc58a4b526d0d91398b542522ba3fb9,0
936f85cbbbaed696349c7cd3b101ea813cf93973,0
0cf432c24fb193349da076f49c57e1ca2f188a61,0
7e16a9fe925b0cd076e96bbf6b93d95cc972a8c0,0
57f26dad62a3abc6c821ec408bc963dffa12d742,0
3fd25047117e3a8a09144f43e20434223aa22ebf,0
421c12112af75d3a3ccff8fac8b151072b25ca57,0
4d2e279b05e0890474af2b3d7429085399da9e14,0
37c324e5de079bed3718da188cae4ec0933c033d,0
3b34e2c4b8401d46b510d4948117f48452659ba5,0
728f01ffbfcc20f694e6fdd2fce9d24161e045e7,0
ad646b44246256ade3f43000642d1edfb0cd42f1,0
4c368573ec3d38ce22950de76392fc1c14828bfe,0
f843d635f984297edfcd830fb63fb9d4419631cc,0
b12acbade058b4233cc43bb29188b79f3e665fff,0
5a25c7d5d2c1ea99bc8fede6fd5c76dc0ada2316,0
047d571469de27998cfe2777c11b1f90f86854c5,0
9c8e6965e26b6e6af3ecaf22d923807235f4f1a3,0
4542fb11ac249fdabee154010501168df271b6c6,0
e726dc8b782eaa8ccc634045661b972f0980e687,0
06881139c1891c17126d59f9cbd6a25f8c8af1a9,0
a5634de03fd1da62136329006486589e04ff2af8,0
09678a2819bab0fc30369ee1b9983963f4a5a95c,0
b9c515da4e97926f3ac9530cd0b6e6ff31866d8b,0
ca9c3c0596e1bd1cfad56d849e8b5419573abfea,0
2485f7faee40583b52a7c4d7b433510690a3f549,0
d5477c0e2b38c39f599a9415364b8083736eea06,0
29cb43b5a50a32d67165b348e3d64767f387044e,0
e5e513fed55b18541b864ad5fe99ce3d9303001d,0
8e40ac2d0b1eb925ff7838809219ac9e30e86546,0
1b75854ec27fe93d6246c9aac2cccd855264bb69,0
ff4d44b30be397be0e29d1c0939569f42ae4da7f,0
fd1690ab8e0a80da0ac59e5643ac536c61d01419,0
7aecb99996f87698f93bcf9f371b37a7ba0eafd0,0
7ba67925394dfbdf15a631a706240c9681202a95,0
56edf2f4f6642e96b1a7ac85d56dee3338864ce9,0
60307041695024cb0f6b0f388070a59d6bf2c7d7,0
4668379d2c6feb7a31ba53c2843f94e787afb255,0
2d019c534031506859f317545c53f9b79a1ec1f3,0
daf59151c405fe34c7d539808b6991c1fb3a62fa,0
b40a5ec6803fee97228ec8f3b41634c74cf6bd5e,0
21cf11aa119ca2cc6e65d3dc25bbfa55980d72d6,0
3f7b419efe13ab0b977ef08580c9a27ba8e1a27b,0
83be5a55bd19bbfe5e4cd095e109949dd9124faf,0
